project_id,effect_id,intervention,species,recipient_type,fund_split_pct,effect_start_year,persistence_years,data_source,animal_dalys_per_M_p1,animal_dalys_per_M_p5,animal_dalys_per_M_p10,animal_dalys_per_M_p50,animal_dalys_per_M_p90,animal_dalys_per_M_p95,animal_dalys_per_M_p99,animal_dalys_per_M_mean,total_neutral,total_upside,total_downside,total_combined,total_dmreu,total_wlu - low,total_wlu - moderate,total_wlu - high,total_ambiguity,neutral_0_to_5,upside_0_to_5,downside_0_to_5,combined_0_to_5,dmreu_0_to_5,wlu - low_0_to_5,wlu - moderate_0_to_5,wlu - high_0_to_5,ambiguity_0_to_5,neutral_5_to_10,upside_5_to_10,downside_5_to_10,combined_5_to_10,dmreu_5_to_10,wlu - low_5_to_10,wlu - moderate_5_to_10,wlu - high_5_to_10,ambiguity_5_to_10,neutral_10_to_20,upside_10_to_20,downside_10_to_20,combined_10_to_20,dmreu_10_to_20,wlu - low_10_to_20,wlu - moderate_10_to_20,wlu - high_10_to_20,ambiguity_10_to_20,neutral_20_to_100,upside_20_to_100,downside_20_to_100,combined_20_to_100,dmreu_20_to_100,wlu - low_20_to_100,wlu - moderate_20_to_100,wlu - high_20_to_100,ambiguity_20_to_100
ea_awf,chicken_corporate_campaigns,chicken_corporate_campaigns,chicken,birds,0.36,1,15,full_samples_100k,1.388e+05,2.202e+05,2.804e+05,6.611e+05,1.556e+06,1.988e+06,3.114e+06,8.231e+05,8.231e+05,8.168e+05,8.231e+05,7.699e+05,6.152e+05,8.212e+05,8.112e+05,7.949e+05,7.699e+05,2.195e+05,2.178e+05,2.195e+05,2.053e+05,1.64e+05,2.19e+05,2.163e+05,2.12e+05,2.053e+05,2.744e+05,2.723e+05,2.744e+05,2.566e+05,2.051e+05,2.737e+05,2.704e+05,2.65e+05,2.566e+05,3.293e+05,3.267e+05,3.293e+05,3.079e+05,2.461e+05,3.285e+05,3.245e+05,3.179e+05,3.079e+05,0,0,0,0,0,0,0,0,0
ea_awf,fish_welfare,fish_welfare,carp,fish,0.07,1,10,full_samples_100k,373.1,853.3,1336,6462,2.94e+04,4.493e+04,9.78e+04,1.279e+04,1.279e+04,1.231e+04,1.279e+04,1.061e+04,7128,1.27e+04,1.226e+04,1.159e+04,1.061e+04,5117,4925,5117,4244,2851,5080,4906,4637,4244,6396,6157,6396,5305,3564,6350,6132,5796,5305,1279,1231,1279,1061,712.8,1270,1226,1159,1061,0,0,0,0,0,0,0,0,0
ea_awf,shrimp_welfare,shrimp_welfare,shrimp,shrimp,0.19,1,10,full_samples_100k,-1.355e+05,5.092e+04,1.06e+05,3.413e+05,1.002e+06,1.4e+06,2.727e+06,4.871e+05,4.871e+05,4.751e+05,4.714e+05,4.143e+05,3.183e+05,4.437e+05,4.107e+05,3.513e+05,4.304e+05,1.949e+05,1.9e+05,1.885e+05,1.657e+05,1.273e+05,1.775e+05,1.643e+05,1.405e+05,1.722e+05,2.436e+05,2.375e+05,2.357e+05,2.072e+05,1.592e+05,2.218e+05,2.054e+05,1.756e+05,2.152e+05,4.871e+04,4.751e+04,4.714e+04,4.143e+04,3.183e+04,4.437e+04,4.107e+04,3.513e+04,4.304e+04,0,0,0,0,0,0,0,0,0
ea_awf,invertebrate_welfare,invertebrate_welfare,bsf,non_shrimp_invertebrates,0.22,10,10,full_samples_100k,-2.345e+06,0,0,0,1.259e+06,3.187e+06,1.144e+07,4.976e+05,4.976e+05,4.005e+05,1.352e+05,-1.793e+05,-1.594e+04,1.426e+05,3.43e+04,-7.319e+04,1.912e+05,0,0,0,-0,-0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,0,4.976e+05,4.005e+05,1.352e+05,-1.793e+05,-1.594e+04,1.426e+05,3.43e+04,-7.319e+04,1.912e+05,0,0,0,-0,-0,0,0,-0,0
ea_awf,policy_advocacy,policy_advocacy,multiple,multiple,0.045,4,15,full_samples_100k,8672,1.376e+04,1.753e+04,4.132e+04,9.727e+04,1.242e+05,1.946e+05,5.145e+04,5.145e+04,5.105e+04,5.145e+04,4.812e+04,3.845e+04,5.133e+04,5.074e+04,4.979e+04,4.812e+04,3430,3403,3430,3208,2563,3422,3382,3319,3208,1.715e+04,1.702e+04,1.715e+04,1.604e+04,1.282e+04,1.711e+04,1.691e+04,1.66e+04,1.604e+04,3.087e+04,3.063e+04,3.087e+04,2.887e+04,2.307e+04,3.08e+04,3.044e+04,2.987e+04,2.887e+04,0,0,0,0,0,0,0,0,0
ea_awf,movement_building,movement_building,multiple,multiple,0.045,4,10,full_samples_100k,4336,6880,8763,2.066e+04,4.863e+04,6.211e+04,9.73e+04,2.572e+04,2.572e+04,2.553e+04,2.572e+04,2.406e+04,1.922e+04,2.566e+04,2.537e+04,2.491e+04,2.406e+04,2572,2553,2572,2406,1922,2566,2537,2491,2406,1.286e+04,1.276e+04,1.286e+04,1.203e+04,9612,1.283e+04,1.269e+04,1.245e+04,1.203e+04,1.029e+04,1.021e+04,1.029e+04,9623,7690,1.027e+04,1.015e+04,9963,9623,0,0,0,0,0,0,0,0,0
ea_awf,wild_animal_welfare,wild_animal_welfare,wild,multiple,0.07,10,10,full_samples_100k,-2.278e+05,-3.5,0,0,253.4,1.34e+05,1.071e+06,3.2e+04,3.2e+04,1.787e+04,-1.32e+04,-4.758e+04,-1.183e+04,3045,-5017,-1.328e+04,-1376,0,0,-0,-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,-0,-0,-0,3.2e+04,1.787e+04,-1.32e+04,-4.758e+04,-1.183e+04,3045,-5017,-1.328e+04,-1376,0,0,-0,-0,-0,0,-0,-0,-0
