project_id,effect_id,recipient_type,near_term_xrisk,neutral_t0,neutral_t1,neutral_t2,neutral_t3,neutral_t4,neutral_t5,upside_t0,upside_t1,upside_t2,upside_t3,upside_t4,upside_t5,downside_t0,downside_t1,downside_t2,downside_t3,downside_t4,downside_t5,combined_t0,combined_t1,combined_t2,combined_t3,combined_t4,combined_t5,dmreu_t0,dmreu_t1,dmreu_t2,dmreu_t3,dmreu_t4,dmreu_t5,wlu - low_t0,wlu - low_t1,wlu - low_t2,wlu - low_t3,wlu - low_t4,wlu - low_t5,wlu - moderate_t0,wlu - moderate_t1,wlu - moderate_t2,wlu - moderate_t3,wlu - moderate_t4,wlu - moderate_t5,wlu - high_t0,wlu - high_t1,wlu - high_t2,wlu - high_t3,wlu - high_t4,wlu - high_t5,ambiguity_t0,ambiguity_t1,ambiguity_t2,ambiguity_t3,ambiguity_t4,ambiguity_t5,ambiguity bilateral_t0,ambiguity bilateral_t1,ambiguity bilateral_t2,ambiguity bilateral_t3,ambiguity bilateral_t4,ambiguity bilateral_t5
sentinel_bio,effect_human_lives_extinction,human_life_years,False,1.2799783944485694,12.478868693456022,56.296636562058495,626.6884221689286,3802.0821041505656,6.624575821181473e+17,0.8385776549870475,9.695508393765126,44.61436731699473,484.0599025958626,2912.3953655403475,-7.576109058446458e+16,0.6325466914782933,6.196544058174139,28.07595524491789,313.2501624562013,1901.8881625863673,3.594088626128429e+17,-0.3778057013472424,-1.6782721239102092,-6.278495415099105,-84.36169651583094,-532.9147091215298,-3.8720546935931885e+17,-0.02615296161318431,0.5342038495792092,2.9561729420696863,27.493550096934364,158.90777442516855,-1.0725277828236949e+17,0.5280288083992414,5.54031767883501,24.957058511475115,272.80011656105324,1632.014342781297,2.008930217387413e+17,0.46418344561964237,4.568661933923743,19.453096526092562,190.03292664036601,1034.5221350463896,-1.182491001432488e+17,0.3868568546003065,3.3943051268597415,12.815391690450232,92.1394980681996,342.78603094468303,-2.1386179545776896e+17,0.2840172722552995,4.743697563678067,22.569482125563802,236.04374568322982,1409.5172092692308,-7.74205086147381e+16,0.4592117405946394,6.46046241273441,30.282119282332893,321.53519304061456,1927.5018490510165,26316520029915.715
sentinel_bio_100m_1b,effect_human_lives_sub_ext_100m_1b,human_life_years,False,8.947214657264311,22.638630669376425,24.088572477414864,12.904533954258511,0.0017344169317394433,0.0,8.422067921937611,21.768684384489003,22.40596636318522,8.717621369849637,-0.00025646287465903774,0.0,4.4588278386172595,11.262777406669148,11.974840930676619,6.419908303623488,0.0007085654331032935,0.0,1.4188076039805864,5.233559490104304,2.6122632876711958,-4.405252092861753,-0.0013108179715852818,0.0,1.6070477524217446,5.5340366008850825,3.4470196217088658,-0.4929911208400119,-0.00038823499794120504,0.0,3.8353043272878007,10.108089089068372,10.01491412484656,4.802336229628419,0.000587296657615209,0.0,3.3453688744328485,8.643035331201848,8.327750730610076,3.823301639537298,0.0004939087863296117,0.0,2.7333480144149727,6.796499096780728,6.238547694192577,2.6464124824114044,0.00037993016607344097,0.0,6.006963385304486,16.862278008290225,14.995261829300052,2.22351540664954,-0.00026216359431705633,0.0,7.216238456402114,19.751965779819855,18.341471431804873,3.9677279048114644,0.0,0.0
sentinel_bio_10m_100m,effect_human_lives_sub_ext_10m_100m,human_life_years,False,2.2638069265627263,5.727301043612342,6.094217790046516,3.2661056353963764,0.0004352109663682495,0.0,2.129498482449066,5.505765691319218,5.668050801073921,2.2097637179153145,-6.596923556438518e-05,0.0,1.128737241616505,2.8548593342789137,3.028966271889971,1.6276963540606573,0.0001713340241107085,0.0,0.35801404791472674,1.3259809812884866,0.6550456854453615,-1.1139452434181871,-0.0003371780795349193,0.0,0.4058785511245965,1.3989562072443058,0.8692294046188328,-0.1239599138253551,-9.988781548470369e-05,0.0,0.9808460877690006,2.58526025985811,2.5610910471400588,1.230514501674474,0.00014767047139357345,0.0,0.8986139591526418,2.3229121451405814,2.2460082279871276,1.039267287313416,0.00013183325306433065,0.0,0.7959166324367478,1.9927997886443996,1.8539151180185576,0.8060817409239915,0.00011228158810639804,0.0,1.5183143401166652,4.262272029208174,3.7884323658921844,0.5608830011316317,-6.743561590698387e-05,0.0,1.8242281955353052,4.992222595196175,4.635283772762583,1.0015565572006104,0.0,0.0
sentinel_bio_1b_8b,effect_human_lives_sub_ext_1b_8b,human_life_years,False,10.159099350170743,25.694435163329437,27.33296285829511,14.640237581294384,0.002205745210061964,0.0,9.754071945626915,25.08231151522366,26.068480166718754,10.537621246829094,-0.0002780390436523806,0.0,5.067575980930661,12.797985928710975,13.572546024224696,7.298868955755493,0.0010935890354524412,0.0,2.1100211516612783,7.153472193090111,4.350966130123995,-4.4584710079102745,-0.0014210968184243645,0.0,2.099882451493706,7.130926488958567,4.562797897150866,-0.4083006474976879,-0.00041999285939550864,0.0,4.356694805114478,11.479306745359038,11.360118898222119,5.452151826110343,0.0007945355875094077,0.0,3.8016357154554026,9.822621768099877,9.446419572750738,4.340381974934328,0.0006739331118793843,0.0,3.106420646324202,7.727499033264185,7.071170309642909,3.002649190836084,0.000527118055989449,0.0,7.314720150703047,20.33658686327375,18.417252883389583,3.046083359409038,-0.0002842193636848729,0.0,8.672867176769884,23.539632962914002,22.20752948411675,5.032584852011964,0.0,0.0
longview_nuclear,effect_human_lives_extinction,human_life_years,False,1.102683463209025,11.202263556830541,54.203256569949076,626.4849135151369,3804.585872537201,6.086473931727348e+17,0.6844795485800214,8.541543841990197,42.750028997864725,482.9958945099454,2909.340421351997,-8.965654776239758e+16,0.5427855605628448,5.548931239132689,26.938445387739378,311.27736288344016,1888.9720404824436,2.5001679217212746e+17,-0.37447201395675966,-1.7601755132205854,-6.31769020303685,-85.86499074220099,-546.3280887772494,-4.582269525978211e+17,-0.03931221536506379,0.3725651309412989,2.7429438495239498,27.05601703972465,155.37316744492978,-1.2883716463875645e+17,0.44530679497095865,4.918973257275935,23.986403578992213,272.0837284064228,1628.2825550102636,1.5309428094663584e+17,0.3913328889772885,4.058357160347907,18.703505233695598,189.2363535551636,1029.258422618863,-1.5888240964559098e+17,0.32586638511959337,3.019222172904041,12.333439588006945,91.23688499870893,335.6910919839723,-2.549949060319806e+17,0.19787143654636455,4.018820461330764,21.553169886973745,236.34907060817642,1411.866477210578,-9.16246226683803e+16,0.34848410438431165,5.563538866785871,29.003413617953296,322.3105760901372,1933.9327666325394,26549949955357.477
longview_nuclear_100m_1b,effect_human_lives_sub_ext_100m_1b,human_life_years,False,7.714892099720207,21.344014105974285,25.421182818988015,14.09797669673612,0.0026204538271631713,0.0,7.187918585644479,20.480682277044483,23.73983090952111,9.83366727878962,-0.00044071667562916764,0.0,3.843285241155462,10.618001649161572,12.641013483037618,7.013905084540268,0.0008575871246465011,0.0,0.9408727239937382,4.745568033876186,3.1305606394395205,-4.364830590513242,-0.002252565169754391,0.0,1.165869640666524,5.022066489316764,3.9011465651079043,-0.41335669266626635,-0.0006675433117059922,0.0,3.233834115287278,9.465168297392204,10.649080655666307,5.272784303619866,0.0008302223495082348,0.0,2.816660590805011,8.094026634045553,8.86223155172091,4.202261565127717,0.0006738715586833112,0.0,2.297285131749609,6.368558497016192,6.645994700223996,2.914079239594877,0.00048373716514616343,0.0,4.89853860905922,15.71000092540482,16.194810712857752,2.8767075023658113,-0.00045051303395087823,0.0,5.965361558190605,18.459512123381145,19.700969874725025,4.79208068421682,0.0,0.0
longview_nuclear_10m_100m,effect_human_lives_sub_ext_10m_100m,human_life_years,False,1.9518570097313426,5.4003349886374306,6.43022669689207,3.5687828249217897,0.0006650864016724118,0.0,1.8171078120283004,5.180009492620414,6.004588449941176,2.495325900665983,-0.00011942862291371946,0.0,0.9723267854454374,2.6921650409384,3.196890552294063,1.778860785282229,0.00018737191001753358,0.0,0.23662410877594425,1.2028177654930499,0.786244900262869,-1.1039156393997696,-0.000610416558128011,0.0,0.29428124794445243,1.269702444509058,0.9839748816312286,-0.10373164006995036,-0.00018100214374691898,0.0,0.826960277377278,2.4213531155628827,2.7226248761858796,1.351308947183987,0.00020604137304832255,0.0,0.7570645039783618,2.1762339667724544,2.3890287301340485,1.1422781053837519,0.00017781263159243052,0.0,0.6699302671842452,1.8681398260005477,1.9734397561434824,0.8872359668410321,0.00014306016186540314,0.0,1.2379275710505155,3.9711855787842354,4.091452433439041,0.7257932261936816,-0.00012208331162560218,0.0,1.5078923510343232,4.665725819950223,4.978670178478385,1.2097243726524713,0.0,0.0
longview_nuclear_1b_8b,effect_human_lives_sub_ext_1b_8b,human_life_years,False,8.760495569015182,24.22741688889631,28.841634380667536,15.995942334243095,0.0034515254776234434,0.0,8.346919165069261,23.617076095643906,27.58423321716162,11.843476794380976,-0.00043950282771715695,0.0,4.368942601957093,12.066977848001471,14.327280256076676,7.973176258455252,0.0016935141667548162,0.0,1.5132297836122648,6.5428623775828205,5.000864935950626,-4.339492868729875,-0.0022463610216493274,0.0,1.542110459345367,6.481398479508393,5.137274735099408,-0.2957128739265321,-0.0006629460505839124,0.0,3.673786956825813,10.750228548483031,12.078602334772974,5.986423629190797,0.0012356785600962988,0.0,3.2007097527006527,9.199138621737786,10.0526425384065,4.770626884927786,0.0010344524024931284,0.0,2.610358728321164,7.240846977253437,7.53369475786764,3.3061471311253605,0.0007902531702375876,0.0,6.002399266752147,18.973606639000245,19.837847682682227,3.861605218428929,-0.00044927220432986544,0.0,7.207185055652968,22.02707349488219,23.80051492215037,6.04426691884078,0.0,0.0
longview_ai,effect_human_lives_extinction,human_life_years,True,4.931878283838303,35.070295768193176,144.7309586986906,1580.7996635937093,9581.010658577286,1.6242271235647299e+18,3.9385224771585845,30.861534994070375,129.12437313886682,1380.715788083349,8293.485866908548,-1.1576160396247378e+18,-9.978408144888908,-70.56936677623827,-291.4748700146258,-3192.5892271269267,-19360.984799623293,-3.006241343973729e+18,-14.155886871479996,-93.32022558739725,-381.77440291186633,-4254.302679917824,-25923.356089962068,-5.91650953452757e+18,-3.529809508452253,-20.777464068436274,-83.16146463172234,-949.3666140338262,-5815.58164832366,-1.7294661249950932e+18,-1.5036566062425571,-11.277833911438272,-48.19343536844094,-556.9419130447369,-3504.1323274853453,-9.244176503401364e+17,-2.0880749041994258,-17.113394545442663,-78.04522624307938,-993.5442441811446,-6637.313211333666,-2.3449403143132186e+18,-2.8057715382241333,-24.24131817660372,-114.05267214483501,-1501.5159718770572,-10160.200475665131,-2.7617057871722583e+18,1.085829059719766,14.667621277022786,64.12751591193695,625.1902694151057,3661.9691393416388,-1.1831138785848312e+18,3.78643464003421,30.527873365502142,127.86062172708593,1353.6342155633688,8125.575797207797,230473543185204.44
longview_ai_100m_1b,effect_human_lives_sub_ext_100m_1b,human_life_years,True,2.4701359325341468,4.674229455380819,4.8423008328449,2.6537518637530746,0.0003381955065075361,0.0,2.206168286206009,4.2836944099791605,4.105071474731209,0.9934388667162759,-0.0002640011309909278,0.0,-4.970165336072026,-9.416858050578822,-9.763522363248239,-5.370203316699421,-0.0007178090174561756,0.0,-6.583190321063923,-12.130778786241853,-13.670395708843515,-9.379364964160041,-0.0013493470642946856,0.0,-1.515816863641675,-2.6236379143542248,-3.4295386782340174,-2.5325168368660465,-0.00040443922770495703,0.0,-0.7368285413186835,-1.4307776208800302,-1.4557662051336133,-0.7807150463351658,-0.00010234911351369589,0.0,-0.96232053867953,-1.9273839435342655,-2.0199713202412473,-1.127920449983507,-0.0001320175730137719,0.0,-1.2419743465984003,-2.5433047574737793,-2.7134826349232988,-1.5477181207455764,-0.00016845244945202866,0.0,1.0224957883692702,2.2735288676822525,1.2600893063383,-1.177051340626534,-0.0002698694128589371,0.0,2.168983943148121,4.266346724877036,3.8890633596004696,0.8466127116256759,0.0,0.0
