project_id,near_term_xrisk,effect_id,recipient_type,neutral_t0,neutral_t1,neutral_t2,neutral_t3,neutral_t4,neutral_t5,upside_t0,upside_t1,upside_t2,upside_t3,upside_t4,upside_t5,downside_t0,downside_t1,downside_t2,downside_t3,downside_t4,downside_t5,combined_t0,combined_t1,combined_t2,combined_t3,combined_t4,combined_t5,dmreu_t0,dmreu_t1,dmreu_t2,dmreu_t3,dmreu_t4,dmreu_t5,wlu - low_t0,wlu - low_t1,wlu - low_t2,wlu - low_t3,wlu - low_t4,wlu - low_t5,wlu - moderate_t0,wlu - moderate_t1,wlu - moderate_t2,wlu - moderate_t3,wlu - moderate_t4,wlu - moderate_t5,wlu - high_t0,wlu - high_t1,wlu - high_t2,wlu - high_t3,wlu - high_t4,wlu - high_t5,ambiguity_t0,ambiguity_t1,ambiguity_t2,ambiguity_t3,ambiguity_t4,ambiguity_t5,ambiguity bilateral_t0,ambiguity bilateral_t1,ambiguity bilateral_t2,ambiguity bilateral_t3,ambiguity bilateral_t4,ambiguity bilateral_t5
givewell,FALSE,life_years_saved,life_years,11354.921754281342,1419.3652192851678,709.6826096425839,709.6826096425839,0.0,0.0,11340.372672579879,1417.5465840724848,708.7732920362424,708.7732920362424,0.0,0.0,11354.921754281342,1419.3652192851678,709.6826096425839,709.6826096425839,0.0,0.0,11220.360345004514,1402.5450431255642,701.2725215627821,701.2725215627821,0.0,0.0,10590.489852456465,1323.8112315570581,661.9056157785291,661.9056157785291,0.0,0.0,11352.946973856098,1419.1208194091894,709.5608178694839,709.5608178694839,0.0,0.0,11343.33011708224,1417.974937188423,708.9973774667916,708.9973774667916,0.0,0.0,11327.866478668835,1416.1901641202073,708.1313533294734,708.1313533294734,0.0,0.0,11220.360345004514,1402.5450431255642,701.2725215627821,701.2725215627821,0.0,0.0,11313.16007503912,1414.14500937989,707.072504689945,707.072504689945,0.0,0.0
givewell,FALSE,YLDs_averted,ylds,2277.5274825003153,284.6909353125394,142.3454676562697,142.3454676562697,0.0,0.0,2274.609282433659,284.32616030420735,142.16308015210367,142.16308015210367,0.0,0.0,2277.5274825003153,284.6909353125394,142.3454676562697,142.3454676562697,0.0,0.0,2250.5376613158232,281.3172076644779,140.65860383223895,140.65860383223895,0.0,0.0,2124.2006078127215,265.5250759765902,132.7625379882951,132.7625379882951,0.0,0.0,2277.1344225901166,284.64229406577914,142.32122894134,142.32122894134,0.0,0.0,2275.2750398998737,284.4213248841266,142.2126743183461,142.2126743183461,0.0,0.0,2272.3549270946787,284.0883090969866,142.05178468024968,142.05178468024968,0.0,0.0,2250.5376613158232,281.3172076644779,140.65860383223895,140.65860383223895,0.0,0.0,2269.1510820065246,283.6438852508156,141.8219426254078,141.8219426254078,0.0,0.0
givewell,FALSE,income_doublings,income_doublings,15650.200519447344,1956.275064930918,978.137532465459,978.137532465459,0.0,0.0,15630.147889325443,1953.7684861656803,976.8842430828402,976.8842430828402,0.0,0.0,15650.200519447344,1956.275064930918,978.137532465459,978.137532465459,0.0,0.0,15464.737943576425,1933.0922429470531,966.5461214735266,966.5461214735266,0.0,0.0,14596.603426846421,1824.5754283558026,912.2877141779013,912.2877141779013,0.0,0.0,15647.474567879706,1955.9376940980144,977.9694095483813,977.9694095483813,0.0,0.0,15634.125531026542,1954.3462881664361,977.1867628766336,977.1867628766336,0.0,0.0,15612.576076259407,1951.853486213779,975.9761926239622,975.9761926239622,0.0,0.0,15464.737943576425,1933.0922429470531,966.5461214735266,966.5461214735266,0.0,0.0,15592.641456662685,1949.0801820828356,974.5400910414178,974.5400910414178,0.0,0.0
