project_id,effect_id,recipient_type,near_term_xrisk,neutral_t0,neutral_t1,neutral_t2,neutral_t3,neutral_t4,neutral_t5,upside_t0,upside_t1,upside_t2,upside_t3,upside_t4,upside_t5,downside_t0,downside_t1,downside_t2,downside_t3,downside_t4,downside_t5,combined_t0,combined_t1,combined_t2,combined_t3,combined_t4,combined_t5,dmreu_t0,dmreu_t1,dmreu_t2,dmreu_t3,dmreu_t4,dmreu_t5,wlu - low_t0,wlu - low_t1,wlu - low_t2,wlu - low_t3,wlu - low_t4,wlu - low_t5,wlu - moderate_t0,wlu - moderate_t1,wlu - moderate_t2,wlu - moderate_t3,wlu - moderate_t4,wlu - moderate_t5,wlu - high_t0,wlu - high_t1,wlu - high_t2,wlu - high_t3,wlu - high_t4,wlu - high_t5,ambiguity_t0,ambiguity_t1,ambiguity_t2,ambiguity_t3,ambiguity_t4,ambiguity_t5,ambiguity bilateral_t0,ambiguity bilateral_t1,ambiguity bilateral_t2,ambiguity bilateral_t3,ambiguity bilateral_t4,ambiguity bilateral_t5
sentinel_bio,effect_human_lives_extinction,human_life_years,False,85.73996842024063,833.1332194340149,3745.4187525983284,41577.452623019,252398.1824134581,4.1425070754353725e+19,50.235701705589534,603.9119663267174,2775.5259665952913,29772.647636694117,179119.51119308913,-6.609918455216584e+18,42.586380616466016,416.71617333421943,1855.9034973033506,20420.889518900673,124048.02920178142,1.4985319113182986e+19,-31.38779961392814,-175.22581580166926,-729.946196123536,-9227.04513040971,-57323.041740717636,-3.3783326980895265e+19,-3.7641686013067703,9.133757164354229,64.79713009170638,342.1354799883311,1604.7188374141147,-9.638819165587094e+18,34.10966544308152,357.2338625065882,1594.787341155275,17291.4212725425,103414.92688834139,8.90480502854101e+18,24.733339328148208,240.07277681089172,990.7603075932811,9161.368850670093,47887.60633571602,-1.3421054625438536e+19,13.82259805756748,104.6878770962473,303.15906779236843,282.2569443569548,-10597.89378047991,-1.942804270824162e+19,12.72503611581252,250.4476376593043,1201.5705168014463,12399.800754609158,73880.16783386379,-6.755854174101528e+18,24.278276859222533,363.9944155764728,1717.3830123183598,18156.479116203016,108779.36323201592,1037079695819785.9
sentinel_bio_100m_1b,effect_human_lives_sub_ext_100m_1b,human_life_years,False,894.7269653968874,2254.915495809271,2400.588088641534,1294.449087318982,0.18590955547265645,0.0,842.1420478326287,2168.6534780482625,2237.2403552936266,873.2582687315835,-0.012230021435841652,0.0,442.60737488070583,1116.5800159695475,1198.5788518184218,647.3384433864036,0.13698946972928983,0.0,137.73376601653158,515.7715374606968,264.1015686292685,-439.1297856586319,-0.06250939423897678,0.0,159.375364279353,549.0491144085341,344.17705057311446,-48.53025974934255,-0.01836719110815746,0.0,368.6644699913642,969.728856715837,962.6707220316924,463.6013614426108,0.0758720021107887,0.0,263.6242916495124,678.3951880240694,647.2810413439479,292.29643089757684,0.056880371426087394,0.0,136.41015370246132,320.67446348294925,274.93311865634513,101.61316067228073,0.03547139227278905,0.0,599.9033848516411,1679.4107290811182,1492.8299017337267,222.3652831770496,-0.012501878847795357,0.0,721.6281540647501,1968.3018737321806,1825.5285267610857,396.4394537915492,0.0,0.0
sentinel_bio_10m_100m,effect_human_lives_sub_ext_10m_100m,human_life_years,False,225.8189447484455,569.4702660627017,605.4134571032776,323.8874143830474,0.04244956031524061,0.0,212.79002959120362,547.5395020840308,563.5171608385194,219.54308186357636,-0.007177252986768066,0.0,111.40934569803059,282.06729000588393,305.40288082053974,163.58345577641347,0.013740548368168345,0.0,34.56080130907994,129.71378327513256,70.75494265351958,-107.48553439955981,-0.036683969758870956,0.0,40.191563547221804,138.38718035225202,87.87693415994225,-11.442173712156896,-0.010914390282028591,0.0,93.99243132758424,247.57171517979978,246.49783990858697,117.87491595244926,0.01294457763294169,0.0,71.69227427435624,185.001886495819,178.24395361581387,80.52776120052081,0.008600937722542081,0.0,44.2965921678935,107.19024178106335,96.10321254497345,37.7841207288882,0.003560498140537263,0.0,151.51357640081852,423.5053523257144,377.4343624256027,56.381771952730205,-0.007336793951774191,0.0,182.3324955490631,496.5290396225842,460.55958772688217,99.5333740349796,0.0,0.0
sentinel_bio_1b_8b,effect_human_lives_sub_ext_1b_8b,human_life_years,False,1015.0566198169055,2558.2236427156536,2726.697133775488,1470.9584592724689,0.21207584316075337,0.0,974.688845380621,2497.02738878387,2601.0327487431127,1056.5308034970342,-0.02434695044521927,0.0,502.69000564930155,1271.1803405298206,1377.0794309840533,751.8548179412124,0.1146880413798763,0.0,207.14015388699346,708.172117693568,459.25460242044073,-428.2122324528505,-0.12444075686056286,0.0,208.601027046017,708.3450667189456,461.4572363754704,-35.345375511713414,-0.036837149154540456,0.0,418.46602249523204,1101.803207228018,1098.3341085103125,531.2610010753405,0.0756913885851037,0.0,299.3702817826427,771.8462312658805,741.1192212480211,337.31272884370344,0.05220481320376697,0.0,154.77233458928424,365.4153118334456,318.5030535546336,121.2862615897029,0.025688502645192162,0.0,730.8960090653192,2023.8247124338018,1838.8725450097004,306.87614413699504,-0.02488815137211257,0.0,867.4328115319428,2343.2423836637427,2211.9079547946712,501.6579321435955,0.0,0.0
longview_nuclear,effect_human_lives_extinction,human_life_years,False,146.477701581668,1490.3553472814222,7223.849559284989,83214.79611606352,505329.5215099754,8.082009769477272e+19,97.22084028678117,1182.7084173478715,5912.792247920353,67077.50865932943,404595.17400478595,-1.309547387294932e+19,70.98713902252268,732.0974935920332,3605.6834569669113,41474.21912519032,251666.90679555584,2.84371641529213e+19,-43.901053654992054,-162.32458975155419,-443.2276786166087,-6789.049474189115,-44714.16906049087,-6.6929715845714215e+19,-3.2839127140928936,81.72282754153116,549.648468882726,5687.935738640512,33240.08214174775,-1.879161372347251e+19,56.63580368116043,630.10156768695,3092.952407100314,34923.90488929961,208857.67069471747,1.7099771337239306e+19,40.51480291289994,420.5918904502247,1926.5345827358594,18601.09603110741,97163.71898782463,-2.7260940198425702e+19,21.628200042744485,174.0610062102033,568.3798987385366,375.31833412064225,-22996.2392888521,-3.9508680995932316e+19,33.267565567579425,612.7883462268535,3255.3655331513496,35879.366056765306,214587.03445832574,-1.3382378069746209e+19,53.70797641108676,819.803200047255,4240.879209485212,47235.351971687065,283566.1016094683,4557675354319573.0
longview_nuclear_100m_1b,effect_human_lives_sub_ext_100m_1b,human_life_years,False,772.3213543818184,2126.517215205713,2532.8748016356344,1412.8764630282938,0.2757124706883178,0.0,719.6875464342176,2040.946564677037,2368.909447881924,984.5575332297157,-0.017203398014501638,0.0,382.24876174983535,1052.0932472284903,1264.4297503480836,706.2630173197692,0.20689887863031134,0.0,91.0808931977028,466.79325586984663,315.5429203846742,-435.8658756722606,-0.08792903547879251,0.0,115.75758855050589,498.19572359118945,389.23055991774106,-40.82916064732986,-0.025702648766958536,0.0,311.16640505336125,907.8054774345643,1023.5937383058922,508.4840790872074,0.11339177206223011,0.0,221.69638834784837,634.6297263827819,689.3243751441008,321.07049957715674,0.08499153103306194,0.0,114.25821823248522,300.25372286159694,293.3557186464299,112.03173077717696,0.05307828980654073,0.0,489.82429037923714,1565.1002661465138,1612.1838493865455,286.4546645503464,-0.0175858070957585,0.0,597.2346902496025,1840.2705549528866,1960.9009509654402,477.50347667085964,0.0,0.0
longview_nuclear_10m_100m,effect_human_lives_sub_ext_10m_100m,human_life_years,False,194.81527475273697,537.1995535962667,638.8800208528429,353.6780821708235,0.05960048511798863,0.0,181.7744672550231,515.5673818938977,596.9865142863116,247.55123986526246,-0.010834359531925799,0.0,96.13371880580364,265.86243282252985,321.81294699792255,178.65135117598967,0.01626304699028543,0.0,22.744751842354926,117.40969622097757,83.30585943692539,-106.25833708012433,-0.05537596600797441,0.0,29.161828612058255,125.58922403230923,99.14623009247418,-9.40144835770582,-0.016458840934360803,0.0,79.29389146633399,231.84658553870736,261.9944728918548,129.36733544409543,0.017363161007099205,0.0,60.29967381742516,173.1643020696691,189.6349476117335,88.50872286436697,0.011054397336722633,0.0,37.12769026428447,100.38160601780349,102.30504007101868,41.66477726458156,0.0037523258497613988,0.0,123.61986996315952,394.7782869972396,407.420920457373,72.65900967205627,-0.011075193201594882,0.0,150.7988695592457,464.3485144388527,494.6685827146913,120.0201034526196,0.0,0.0
longview_nuclear_1b_8b,effect_human_lives_sub_ext_1b_8b,human_life_years,False,875.9514403239955,2412.9956036003764,2876.23367369085,1605.6642965563638,0.3029172520918827,0.0,834.6466664975035,2351.6505498155607,2751.524884379858,1188.0282453439045,-0.035211514747224594,0.0,433.85480711016464,1197.5942400791832,1450.8083705743243,820.4997941889948,0.16207119310298437,0.0,148.52809185033507,646.2054298510863,522.6310806280327,-414.9609141789215,-0.17997110378198897,0.0,153.28708280421614,643.6226301800527,518.1629304248665,-23.798414613449353,-0.05313843229876221,0.0,353.04326949818017,1031.4913206604565,1167.0797468640517,582.7844455020603,0.10756388428153983,0.0,251.5873154233261,721.9635446582048,788.5121668516678,370.61217142567455,0.07358549579646383,0.0,129.49182961899328,341.93788852738174,339.07414336782364,133.78887762357,0.035311580305472406,0.0,600.4519561258164,1888.6235791485938,1979.7417275415016,387.65677015475035,-0.03599422075639779,0.0,721.6618861874122,2193.5637537580237,2370.267093117336,601.4968304869205,0.0,0.0
longview_ai,effect_human_lives_extinction,human_life_years,True,484.6319571885003,3471.214552724223,14398.808408155232,157773.46079918573,957493.1762078748,1.7974878049065622e+20,384.7528240179707,3045.009214931297,12825.4989600316,137675.19886159626,828510.3538726047,-1.1108541254450204e+20,-1027.9788808167752,-7172.1380363700155,-29432.848552945405,-321113.62539178174,-1944119.0244517187,-2.6459328727412765e+20,-1445.1437185609968,-9449.68567659818,-38494.43558923217,-427747.58689846104,-2603458.707474948,-5.677507666573014e+20,-362.13205279875683,-2115.197418955244,-8416.492125300436,-95661.38409279179,-584997.3245836524,-1.6557312007867682e+20,-176.46863933597925,-1284.8259129325809,-5397.7263641481495,-61539.31747592741,-384648.38452586724,-8.36143776386785e+19,-296.9949423263504,-2324.6941249454367,-10261.893237563609,-125271.6209525243,-816851.263161802,-2.3217141265395273e+20,-437.11156825178784,-3516.2183823770365,-15698.1161356794,-192490.80383682172,-1250884.8219170633,-2.6892687406681227e+20,101.09048387339816,1430.2547471585674,6311.541890078371,61784.53409910116,362652.5447605387,-1.1353155475189647e+20,375.47802622724936,3030.384772640728,12719.105388823478,134839.37044875819,810053.6772346775,2.2755087436882084e+16
longview_ai_100m_1b,effect_human_lives_sub_ext_100m_1b,human_life_years,True,247.30089925124375,463.518615977847,477.872203790092,265.8708822527965,0.05461965627932958,0.0,220.7789878196391,424.80839223072735,405.4641652537394,99.92726801865402,-0.015619658557648367,0.0,-498.1314254359104,-947.5817506592127,-984.6294414790032,-531.2968537145042,-0.007858977951263897,0.0,-660.1881092273983,-1218.5039136763128,-1374.6126537592545,-932.0145569077687,-0.07983431589063741,0.0,-152.30376122102751,-264.7655410429376,-345.69670600545606,-251.42359731030353,-0.02388474492597348,0.0,-81.84248876860255,-160.89004054584893,-164.48845484594244,-84.28939085908736,0.009861349872005125,0.0,-136.11091782731307,-271.18660988736,-280.270331217475,-149.126871257874,0.0026824980780855933,0.0,-200.65643820744702,-402.09639002403543,-414.8292115721459,-221.9966283753747,-0.0055322441424552815,0.0,101.8142029809704,223.96337211892862,120.39849399490586,-117.12682275976569,-0.015966863178127483,0.0,217.1620616000208,424.1480468293491,384.05294882146313,83.95767977442662,0.0,0.0
