project_id,$0M,$2M,$4M,$6M,$8M,$10M,$12M,$14M,$16M,$18M,$20M,$22M,$24M,$26M,$28M,$30M,$32M,$34M,$36M,$38M,$40M,$42M,$44M,$46M,$48M,$50M,$52M,$54M,$56M,$58M,$60M,$62M,$64M,$66M,$68M,$70M,$72M,$74M,$76M,$78M,$80M,$82M,$84M,$86M,$88M,$90M,$92M,$94M,$96M,$98M,$100M,$102M,$104M,$106M,$108M,$110M,$112M,$114M,$116M,$118M,$120M,$122M,$124M,$126M,$128M,$130M,$132M,$134M,$136M,$138M,$140M,$142M,$144M,$146M,$148M,$150M,$152M,$154M,$156M,$158M,$160M,$162M,$164M,$166M,$168M,$170M,$172M,$174M,$176M,$178M,$180M,$182M,$184M,$186M,$188M,$190M,$192M,$194M,$196M,$198M,$200M,$202M,$204M,$206M,$208M,$210M,$212M,$214M,$216M,$218M,$220M,$222M,$224M,$226M,$228M,$230M,$232M,$234M,$236M,$238M,$240M,$242M,$244M,$246M,$248M,$250M,$252M,$254M,$256M,$258M,$260M,$262M,$264M,$266M,$268M,$270M,$272M,$274M,$276M,$278M,$280M,$282M,$284M,$286M,$288M,$290M,$292M,$294M,$296M,$298M,$300M,$302M,$304M,$306M,$308M,$310M,$312M,$314M,$316M,$318M,$320M,$322M,$324M,$326M,$328M,$330M,$332M,$334M,$336M,$338M,$340M,$342M,$344M,$346M,$348M,$350M,$352M,$354M,$356M,$358M,$360M,$362M,$364M,$366M,$368M,$370M,$372M,$374M,$376M,$378M,$380M,$382M,$384M,$386M,$388M,$390M,$392M,$394M,$396M,$398M,$400M
sentinel_bio,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.95,0.91,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
longview_nuclear,1.00,1.00,1.00,1.00,0.99,0.97,0.96,0.95,0.94,0.93,0.92,0.90,0.87,0.82,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
longview_ai,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.99,0.99,0.98,0.97,0.96,0.96,0.95,0.94,0.94,0.93,0.92,0.91,0.91,0.90,0.89,0.89,0.88,0.87,0.86,0.86,0.85,0.84,0.84,0.83,0.82,0.81,0.81,0.80,0.79,0.79,0.78,0.77,0.76,0.76,0.75,0.74,0.74,0.73,0.72,0.71,0.71,0.70,0.69,0.69,0.68,0.67,0.66,0.66,0.65,0.64,0.64,0.63,0.62,0.61,0.61,0.60,0.59,0.59,0.58,0.57,0.56,0.56,0.55,0.54,0.54,0.53,0.52,0.51,0.51,0.50,0.49,0.49,0.48,0.47,0.46,0.46,0.45,0.44,0.44,0.43,0.42,0.41,0.41,0.40,0.39,0.39,0.38,0.37,0.36,0.36,0.35,0.34,0.34,0.33,0.32,0.31,0.31,0.30,0.29,0.29,0.28,0.27,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
